id,speaker,role,N_clean,S_clean,D_clean,I_clean,wer_clean,speaker_sex,speaker_age,age_cohort,province,enclave,ccaa_normalized,year,full_date,snr_db,utmos,nisqa_mos,nisqa_noi,nisqa_col,nisqa_dis,nisqa_loud,dialect_alvar,dialect_mouton,dialect_fernandez,speaker_num
COSER-4004-01,E3,Interviewer,712,61,194,3,0.3623595505617977,,,,Tarragona,Garcia (4004),Catalonia,2016,2016-10-22,-0.1623086631298065,1.2535218000411987,1.2156463861465454,1.3898016214370728,2.6933553218841557,2.580164670944214,2.5566771030426025,Bilingual Areas,Northern,Eastern,3
COSER-4004-01,E1,Interviewer,155,6,27,8,0.2645161290322581,,,,Tarragona,Garcia (4004),Catalonia,2016,2016-10-22,-0.1623086631298065,1.2535218000411987,1.2156463861465454,1.3898016214370728,2.6933553218841557,2.580164670944214,2.5566771030426025,Bilingual Areas,Northern,Eastern,1
COSER-3106-01,E2,Interviewer,478,31,109,6,0.3054393305439331,,,,Murcia,Doña Inés (Lorca) (3106),Murcia,2013,2013-09-10,-2.779161036014557,1.241980791091919,1.25798237323761,1.3789656162261963,2.5496928691864014,3.767256021499634,2.288981914520264,Transitional,Southern,Southern,2
COSER-3106-01,I1,Informant,11526,2704,1969,253,0.4273815720978657,Male,79.0,71-85,Murcia,Doña Inés (Lorca) (3106),Murcia,2013,2013-09-10,-2.779161036014557,1.241980791091919,1.25798237323761,1.3789656162261963,2.5496928691864014,3.767256021499634,2.288981914520264,Transitional,Southern,Southern,1
COSER-3106-01,I4,Informant,90,10,52,0,0.6888888888888889,Male,75.0,71-85,Murcia,Doña Inés (Lorca) (3106),Murcia,2013,2013-09-10,-2.779161036014557,1.241980791091919,1.25798237323761,1.3789656162261963,2.5496928691864014,3.767256021499634,2.288981914520264,Transitional,Southern,Southern,4
COSER-3106-01,I3,Informant,31,0,31,0,1.0,Male,75.0,71-85,Murcia,Doña Inés (Lorca) (3106),Murcia,2013,2013-09-10,-2.779161036014557,1.241980791091919,1.25798237323761,1.3789656162261963,2.5496928691864014,3.767256021499634,2.288981914520264,Transitional,Southern,Southern,3
COSER-3106-01,I2,Informant,250,45,94,2,0.564,Male,80.0,71-85,Murcia,Doña Inés (Lorca) (3106),Murcia,2013,2013-09-10,-2.779161036014557,1.241980791091919,1.25798237323761,1.3789656162261963,2.5496928691864014,3.767256021499634,2.288981914520264,Transitional,Southern,Southern,2
COSER-3106-01,E1,Interviewer,3400,223,433,39,0.2044117647058823,,,,Murcia,Doña Inés (Lorca) (3106),Murcia,2013,2013-09-10,-2.779161036014557,1.241980791091919,1.25798237323761,1.3789656162261963,2.5496928691864014,3.767256021499634,2.288981914520264,Transitional,Southern,Southern,1
COSER-3106-01,I5,Informant,19,4,12,0,0.8421052631578947,Male,,,Murcia,Doña Inés (Lorca) (3106),Murcia,2013,2013-09-10,-2.779161036014557,1.241980791091919,1.25798237323761,1.3789656162261963,2.5496928691864014,3.767256021499634,2.288981914520264,Transitional,Southern,Southern,5
COSER-3106-01,E3,Interviewer,511,21,111,3,0.2641878669275929,,,,Murcia,Doña Inés (Lorca) (3106),Murcia,2013,2013-09-10,-2.779161036014557,1.241980791091919,1.25798237323761,1.3789656162261963,2.5496928691864014,3.767256021499634,2.288981914520264,Transitional,Southern,Southern,3
COSER-3423-01,I2,Informant,4741,509,1023,62,0.3362159881881459,Male,66.0,50-70,Palencia,Santervás de la Vega (3423),Castile and Leon,1994,1994-03-25,39.66420888900757,1.233100652694702,1.9780317544937132,2.22578239440918,2.0910677909851074,3.505835771560669,2.6690375804901123,Primigenial,Northern,Central-Northern,2
COSER-3423-01,I1,Informant,6213,495,850,85,0.2301625623692258,Male,80.0,71-85,Palencia,Santervás de la Vega (3423),Castile and Leon,1994,1994-03-25,39.66420888900757,1.233100652694702,1.9780317544937132,2.22578239440918,2.0910677909851074,3.505835771560669,2.6690375804901123,Primigenial,Northern,Central-Northern,1
COSER-2005-01,E2,Interviewer,302,42,59,5,0.3509933774834437,,,,Guipúzcoa,Lizartza (2005),Basque Country,2000,2000-05-06,0.1440788432955742,1.2198601961135864,1.37332022190094,1.442938208580017,3.858729600906372,4.382824420928955,3.056579351425171,Bilingual Areas,Northern,Eastern,2
COSER-2005-01,I1,Informant,4105,437,754,94,0.3130328867235079,Male,64.0,50-70,Guipúzcoa,Lizartza (2005),Basque Country,2000,2000-05-06,0.1440788432955742,1.2198601961135864,1.37332022190094,1.442938208580017,3.858729600906372,4.382824420928955,3.056579351425171,Bilingual Areas,Northern,Eastern,1
COSER-2005-01,I2,Informant,199,26,94,6,0.6331658291457286,Male,84.0,71-85,Guipúzcoa,Lizartza (2005),Basque Country,2000,2000-05-06,0.1440788432955742,1.2198601961135864,1.37332022190094,1.442938208580017,3.858729600906372,4.382824420928955,3.056579351425171,Bilingual Areas,Northern,Eastern,2
COSER-2005-01,E3,Interviewer,50,5,6,0,0.22,,,,Guipúzcoa,Lizartza (2005),Basque Country,2000,2000-05-06,0.1440788432955742,1.2198601961135864,1.37332022190094,1.442938208580017,3.858729600906372,4.382824420928955,3.056579351425171,Bilingual Areas,Northern,Eastern,3
COSER-2005-01,E1,Interviewer,2038,93,361,48,0.2463199214916585,,,,Guipúzcoa,Lizartza (2005),Basque Country,2000,2000-05-06,0.1440788432955742,1.2198601961135864,1.37332022190094,1.442938208580017,3.858729600906372,4.382824420928955,3.056579351425171,Bilingual Areas,Northern,Eastern,1
COSER-3601-01,E2,Interviewer,392,18,115,4,0.3494897959183674,,,,Salamanca,Alaraz (3601),Castile and Leon,1994,1994-12-09,-2.786950170993805,1.2211215496063232,2.1786248683929443,2.3248579502105717,1.9231044054031368,3.569355726242065,2.9822096824646,Primigenial,Northern,Western,2
COSER-3601-01,I1,Informant,7722,557,623,318,0.193991193991194,Female,85.0,71-85,Salamanca,Alaraz (3601),Castile and Leon,1994,1994-12-09,-2.786950170993805,1.2211215496063232,2.1786248683929443,2.3248579502105717,1.9231044054031368,3.569355726242065,2.9822096824646,Primigenial,Northern,Western,1
COSER-3601-01,I2,Informant,153,51,59,7,0.7647058823529411,Male,90.0,86+,Salamanca,Alaraz (3601),Castile and Leon,1994,1994-12-09,-2.786950170993805,1.2211215496063232,2.1786248683929443,2.3248579502105717,1.9231044054031368,3.569355726242065,2.9822096824646,Primigenial,Northern,Western,2
COSER-3601-01,E3,Interviewer,366,19,39,14,0.1967213114754098,,,,Salamanca,Alaraz (3601),Castile and Leon,1994,1994-12-09,-2.786950170993805,1.2211215496063232,2.1786248683929443,2.3248579502105717,1.9231044054031368,3.569355726242065,2.9822096824646,Primigenial,Northern,Western,3
COSER-3601-01,E1,Interviewer,1908,60,392,43,0.2594339622641509,,,,Salamanca,Alaraz (3601),Castile and Leon,1994,1994-12-09,-2.786950170993805,1.2211215496063232,2.1786248683929443,2.3248579502105717,1.9231044054031368,3.569355726242065,2.9822096824646,Primigenial,Northern,Western,1
COSER-1514-01,E2,Interviewer,1318,98,280,10,0.2943854324734446,,,,Córdoba,Santaella (1514),Andalusia,2011,2011-05-07,-1.067558452486992,1.3990124464035034,2.2138478755950928,1.689549446105957,3.0684218406677246,3.903038740158081,3.433664321899414,Consecutive,Southern,Southern,2
COSER-1514-01,I4,Informant,24,4,20,0,1.0,Male,,,Córdoba,Santaella (1514),Andalusia,2011,2011-05-07,-1.067558452486992,1.3990124464035034,2.2138478755950928,1.689549446105957,3.0684218406677246,3.903038740158081,3.433664321899414,Consecutive,Southern,Southern,4
COSER-1514-01,I3,Informant,276,85,102,28,0.7789855072463768,Male,,,Córdoba,Santaella (1514),Andalusia,2011,2011-05-07,-1.067558452486992,1.3990124464035034,2.2138478755950928,1.689549446105957,3.0684218406677246,3.903038740158081,3.433664321899414,Consecutive,Southern,Southern,3
COSER-1514-01,I2,Informant,454,102,177,20,0.6585903083700441,Male,87.0,86+,Córdoba,Santaella (1514),Andalusia,2011,2011-05-07,-1.067558452486992,1.3990124464035034,2.2138478755950928,1.689549446105957,3.0684218406677246,3.903038740158081,3.433664321899414,Consecutive,Southern,Southern,2
COSER-1514-01,E3,Interviewer,65,4,10,6,0.3076923076923077,,,,Córdoba,Santaella (1514),Andalusia,2011,2011-05-07,-1.067558452486992,1.3990124464035034,2.2138478755950928,1.689549446105957,3.0684218406677246,3.903038740158081,3.433664321899414,Consecutive,Southern,Southern,3
COSER-1514-01,E1,Interviewer,822,148,236,23,0.4951338199513382,,,,Córdoba,Santaella (1514),Andalusia,2011,2011-05-07,-1.067558452486992,1.3990124464035034,2.2138478755950928,1.689549446105957,3.0684218406677246,3.903038740158081,3.433664321899414,Consecutive,Southern,Southern,1
COSER-1514-01,I1,Informant,7947,1598,1168,894,0.4605511513778784,Male,77.0,71-85,Córdoba,Santaella (1514),Andalusia,2011,2011-05-07,-1.067558452486992,1.3990124464035034,2.2138478755950928,1.689549446105957,3.0684218406677246,3.903038740158081,3.433664321899414,Consecutive,Southern,Southern,1
COSER-2701-01,E2,Interviewer,38,3,17,0,0.5263157894736842,,,,Lérida,La Granja d'Escarp (2701),Catalonia,2013,2013-10-19,2.240922451019287,1.2428348064422607,1.8151209354400637,2.027163505554199,2.790977716445923,3.7548882961273193,3.0257046222686768,Bilingual Areas,Northern,Eastern,2
COSER-2701-01,E3,Interviewer,5,5,0,0,1.0,,,,Lérida,La Granja d'Escarp (2701),Catalonia,2013,2013-10-19,2.240922451019287,1.2428348064422607,1.8151209354400637,2.027163505554199,2.790977716445923,3.7548882961273193,3.0257046222686768,Bilingual Areas,Northern,Eastern,3
COSER-2701-01,E1,Interviewer,513,31,74,13,0.2300194931773879,,,,Lérida,La Granja d'Escarp (2701),Catalonia,2013,2013-10-19,2.240922451019287,1.2428348064422607,1.8151209354400637,2.027163505554199,2.790977716445923,3.7548882961273193,3.0257046222686768,Bilingual Areas,Northern,Eastern,1
COSER-2701-01,I1,Informant,5880,382,415,131,0.1578231292517006,Female,82.0,71-85,Lérida,La Granja d'Escarp (2701),Catalonia,2013,2013-10-19,2.240922451019287,1.2428348064422607,1.8151209354400637,2.027163505554199,2.790977716445923,3.7548882961273193,3.0257046222686768,Bilingual Areas,Northern,Eastern,1
COSER-1708-02,E2,Interviewer,69,0,10,0,0.144927536231884,,,,Gerona,Sant Feliu de Pallerols (1708),Catalonia,2021,2021-10-23,3.049336671829224,1.2811564207077026,3.077919006347656,2.247931480407715,3.906343460083008,4.425951957702637,3.954066276550293,Bilingual Areas,Northern,Eastern,2
COSER-1708-02,E4,Interviewer,8,0,0,1,0.125,,,,Gerona,Sant Feliu de Pallerols (1708),Catalonia,2021,2021-10-23,3.049336671829224,1.2811564207077026,3.077919006347656,2.247931480407715,3.906343460083008,4.425951957702637,3.954066276550293,Bilingual Areas,Northern,Eastern,4
COSER-1708-02,E3,Interviewer,70,0,6,0,0.0857142857142857,,,,Gerona,Sant Feliu de Pallerols (1708),Catalonia,2021,2021-10-23,3.049336671829224,1.2811564207077026,3.077919006347656,2.247931480407715,3.906343460083008,4.425951957702637,3.954066276550293,Bilingual Areas,Northern,Eastern,3
COSER-1708-02,E1,Interviewer,1408,38,321,7,0.2599431818181818,,,,Gerona,Sant Feliu de Pallerols (1708),Catalonia,2021,2021-10-23,3.049336671829224,1.2811564207077026,3.077919006347656,2.247931480407715,3.906343460083008,4.425951957702637,3.954066276550293,Bilingual Areas,Northern,Eastern,1
COSER-1708-02,I1,Informant,6022,393,639,115,0.1904682829624709,Male,79.0,71-85,Gerona,Sant Feliu de Pallerols (1708),Catalonia,2021,2021-10-23,3.049336671829224,1.2811564207077026,3.077919006347656,2.247931480407715,3.906343460083008,4.425951957702637,3.954066276550293,Bilingual Areas,Northern,Eastern,1
COSER-4128-02,E2,Interviewer,110,5,16,2,0.209090909090909,,,,Teruel,Perales de Alfambra (4128),Aragon,2001,2001-05-05,6.433800458908081,1.2429102659225464,1.4534517526626587,1.5145152807235718,2.479518175125122,2.9940431118011475,2.4605038166046143,Constitutive,Northern,Eastern,2
COSER-4128-02,E3,Interviewer,51,1,12,0,0.2549019607843137,,,,Teruel,Perales de Alfambra (4128),Aragon,2001,2001-05-05,6.433800458908081,1.2429102659225464,1.4534517526626587,1.5145152807235718,2.479518175125122,2.9940431118011475,2.4605038166046143,Constitutive,Northern,Eastern,3
COSER-4128-02,E1,Interviewer,381,16,91,7,0.2992125984251969,,,,Teruel,Perales de Alfambra (4128),Aragon,2001,2001-05-05,6.433800458908081,1.2429102659225464,1.4534517526626587,1.5145152807235718,2.479518175125122,2.9940431118011475,2.4605038166046143,Constitutive,Northern,Eastern,1
COSER-4128-02,I1,Informant,4847,280,461,36,0.1603053435114503,Female,61.0,50-70,Teruel,Perales de Alfambra (4128),Aragon,2001,2001-05-05,6.433800458908081,1.2429102659225464,1.4534517526626587,1.5145152807235718,2.479518175125122,2.9940431118011475,2.4605038166046143,Constitutive,Northern,Eastern,1
COSER-3809-01,E2,Interviewer,1099,54,335,7,0.3603275705186533,,,,Sevilla,Alanís (3809),Andalusia,2012,2012-09-23,3.084950149059296,1.2244467735290527,1.8853672742843628,1.47401762008667,3.565431833267212,3.6456100940704346,2.933795690536499,Consecutive,Southern,Southern,2
COSER-3809-01,I1,Informant,11048,1785,2961,116,0.4400796524257784,Female,72.0,71-85,Sevilla,Alanís (3809),Andalusia,2012,2012-09-23,3.084950149059296,1.2244467735290527,1.8853672742843628,1.47401762008667,3.565431833267212,3.6456100940704346,2.933795690536499,Consecutive,Southern,Southern,1
COSER-3809-01,I2,Informant,12562,1679,2082,108,0.3079923579047922,Male,75.0,71-85,Sevilla,Alanís (3809),Andalusia,2012,2012-09-23,3.084950149059296,1.2244467735290527,1.8853672742843628,1.47401762008667,3.565431833267212,3.6456100940704346,2.933795690536499,Consecutive,Southern,Southern,2
COSER-3809-01,E3,Interviewer,80,8,28,2,0.475,,,,Sevilla,Alanís (3809),Andalusia,2012,2012-09-23,3.084950149059296,1.2244467735290527,1.8853672742843628,1.47401762008667,3.565431833267212,3.6456100940704346,2.933795690536499,Consecutive,Southern,Southern,3
COSER-3809-01,E1,Interviewer,1381,77,382,20,0.3468501086169442,,,,Sevilla,Alanís (3809),Andalusia,2012,2012-09-23,3.084950149059296,1.2244467735290527,1.8853672742843628,1.47401762008667,3.565431833267212,3.6456100940704346,2.933795690536499,Consecutive,Southern,Southern,1
COSER-4706-01,E2,Interviewer,249,13,97,1,0.4457831325301205,,,,Zaragoza,Almonacid de la Cuba (4706),Aragon,2008,2008-04-27,-3.802671730518341,1.232054352760315,1.6273366212844849,1.7574268579483032,1.9929394721984863,3.083455801010132,1.9632272720336916,Constitutive,Northern,Eastern,2
COSER-4706-01,E4,Interviewer,87,1,33,1,0.4022988505747126,,,,Zaragoza,Almonacid de la Cuba (4706),Aragon,2008,2008-04-27,-3.802671730518341,1.232054352760315,1.6273366212844849,1.7574268579483032,1.9929394721984863,3.083455801010132,1.9632272720336916,Constitutive,Northern,Eastern,4
COSER-4706-01,E1,Interviewer,1690,101,508,20,0.372189349112426,,,,Zaragoza,Almonacid de la Cuba (4706),Aragon,2008,2008-04-27,-3.802671730518341,1.232054352760315,1.6273366212844849,1.7574268579483032,1.9929394721984863,3.083455801010132,1.9632272720336916,Constitutive,Northern,Eastern,1
COSER-4706-01,E3,Interviewer,212,8,100,0,0.5094339622641509,,,,Zaragoza,Almonacid de la Cuba (4706),Aragon,2008,2008-04-27,-3.802671730518341,1.232054352760315,1.6273366212844849,1.7574268579483032,1.9929394721984863,3.083455801010132,1.9632272720336916,Constitutive,Northern,Eastern,3
COSER-2107-01,E2,Interviewer,15,2,10,0,0.8,,,,Huelva,Cortelazor (2107),Andalusia,2012,2012-04-20,3.2867154479026794,1.2269803285598757,1.35464346408844,1.6081693172454834,2.157945156097412,2.789025068283081,2.21811318397522,Consecutive,Southern,Southern,2
COSER-2107-01,E3,Interviewer,27,3,7,0,0.3703703703703703,,,,Huelva,Cortelazor (2107),Andalusia,2012,2012-04-20,3.2867154479026794,1.2269803285598757,1.35464346408844,1.6081693172454834,2.157945156097412,2.789025068283081,2.21811318397522,Consecutive,Southern,Southern,3
COSER-2107-01,E1,Interviewer,781,81,74,14,0.2163892445582586,,,,Huelva,Cortelazor (2107),Andalusia,2012,2012-04-20,3.2867154479026794,1.2269803285598757,1.35464346408844,1.6081693172454834,2.157945156097412,2.789025068283081,2.21811318397522,Consecutive,Southern,Southern,1
COSER-2107-01,I1,Informant,8527,1618,812,731,0.3707048199835815,Male,88.0,86+,Huelva,Cortelazor (2107),Andalusia,2012,2012-04-20,3.2867154479026794,1.2269803285598757,1.35464346408844,1.6081693172454834,2.157945156097412,2.789025068283081,2.21811318397522,Consecutive,Southern,Southern,1
COSER-2910-01,I2,Informant,302,93,132,21,0.8145695364238411,Female,,,Madrid,Manzanares el Real (2910),Madrid,1995,1995-11-25,-12.190991640090942,1.2220083475112915,1.6933794021606443,1.9447368383407595,2.0015969276428223,3.699387311935425,2.025595664978028,Primigenial,Northern,Central-Northern,2
COSER-2910-01,I1,Informant,9984,2065,1319,1371,0.4762620192307692,Female,60.0,50-70,Madrid,Manzanares el Real (2910),Madrid,1995,1995-11-25,-12.190991640090942,1.2220083475112915,1.6933794021606443,1.9447368383407595,2.0015969276428223,3.699387311935425,2.025595664978028,Primigenial,Northern,Central-Northern,1
COSER-3905-01,E2,Interviewer,81,10,25,0,0.4320987654320987,,,,Soria,Cubilla (3905),Castile and Leon,1992,1992-07-09,-2.089207172393799,1.2484174966812134,1.485681653022766,1.7672864198684692,1.8847754001617432,2.73957896232605,2.395693302154541,Primigenial,Northern,Central-Northern,2
COSER-3905-01,I3,Informant,47,8,18,2,0.5957446808510638,,,,Soria,Cubilla (3905),Castile and Leon,1992,1992-07-09,-2.089207172393799,1.2484174966812134,1.485681653022766,1.7672864198684692,1.8847754001617432,2.73957896232605,2.395693302154541,Primigenial,Northern,Central-Northern,3
COSER-3905-01,I2,Informant,8,6,0,0,0.75,,,,Soria,Cubilla (3905),Castile and Leon,1992,1992-07-09,-2.089207172393799,1.2484174966812134,1.485681653022766,1.7672864198684692,1.8847754001617432,2.73957896232605,2.395693302154541,Primigenial,Northern,Central-Northern,2
COSER-3905-01,E1,Interviewer,718,97,210,3,0.4317548746518105,,,,Soria,Cubilla (3905),Castile and Leon,1992,1992-07-09,-2.089207172393799,1.2484174966812134,1.485681653022766,1.7672864198684692,1.8847754001617432,2.73957896232605,2.395693302154541,Primigenial,Northern,Central-Northern,1
COSER-3905-01,I1,Informant,11960,2208,2078,534,0.403010033444816,Male,90.0,86+,Soria,Cubilla (3905),Castile and Leon,1992,1992-07-09,-2.089207172393799,1.2484174966812134,1.485681653022766,1.7672864198684692,1.8847754001617432,2.73957896232605,2.395693302154541,Primigenial,Northern,Central-Northern,1
COSER-0214-01,E2,Interviewer,122,17,23,8,0.3934426229508196,,,,Albacete,Liétor (0214),Castile-La Mancha,2009,2009-04-25,4.511060118675232,1.2221826314926147,1.5708014965057373,2.235405683517456,2.51445746421814,2.888991117477417,2.769099712371826,Transitional,Southern,Southern,2
COSER-0214-01,I3,Informant,211,63,19,70,0.7203791469194313,Male,75.0,71-85,Albacete,Liétor (0214),Castile-La Mancha,2009,2009-04-25,4.511060118675232,1.2221826314926147,1.5708014965057373,2.235405683517456,2.51445746421814,2.888991117477417,2.769099712371826,Transitional,Southern,Southern,3
COSER-0214-01,E4,Interviewer,71,10,34,7,0.7183098591549296,,,,Albacete,Liétor (0214),Castile-La Mancha,2009,2009-04-25,4.511060118675232,1.2221826314926147,1.5708014965057373,2.235405683517456,2.51445746421814,2.888991117477417,2.769099712371826,Transitional,Southern,Southern,4
COSER-0214-01,I2,Informant,3853,830,613,157,0.4152608357124319,Female,77.0,71-85,Albacete,Liétor (0214),Castile-La Mancha,2009,2009-04-25,4.511060118675232,1.2221826314926147,1.5708014965057373,2.235405683517456,2.51445746421814,2.888991117477417,2.769099712371826,Transitional,Southern,Southern,2
COSER-0214-01,E3,Interviewer,131,14,9,8,0.2366412213740458,,,,Albacete,Liétor (0214),Castile-La Mancha,2009,2009-04-25,4.511060118675232,1.2221826314926147,1.5708014965057373,2.235405683517456,2.51445746421814,2.888991117477417,2.769099712371826,Transitional,Southern,Southern,3
COSER-0214-01,E1,Interviewer,2310,257,397,74,0.3151515151515151,,,,Albacete,Liétor (0214),Castile-La Mancha,2009,2009-04-25,4.511060118675232,1.2221826314926147,1.5708014965057373,2.235405683517456,2.51445746421814,2.888991117477417,2.769099712371826,Transitional,Southern,Southern,1
COSER-0214-01,I1,Informant,8841,1944,1349,475,0.4261961316593146,Female,72.0,71-85,Albacete,Liétor (0214),Castile-La Mancha,2009,2009-04-25,4.511060118675232,1.2221826314926147,1.5708014965057373,2.235405683517456,2.51445746421814,2.888991117477417,2.769099712371826,Transitional,Southern,Southern,1
COSER-1706-01,E2,Interviewer,490,18,62,5,0.173469387755102,,,,Gerona,Queixàs (Cabanelles) (1706),Catalonia,2021,2021-10-23,3.1438452005386357,1.2442642450332642,1.3345988988876345,2.5366928577423096,1.8524404764175413,1.8651134967803955,2.9601142406463623,Bilingual Areas,Northern,Eastern,2
COSER-1706-01,E4,Interviewer,9,2,5,0,0.7777777777777778,,,,Gerona,Queixàs (Cabanelles) (1706),Catalonia,2021,2021-10-23,3.1438452005386357,1.2442642450332642,1.3345988988876345,2.5366928577423096,1.8524404764175413,1.8651134967803955,2.9601142406463623,Bilingual Areas,Northern,Eastern,4
COSER-1706-01,I2,Informant,6722,363,974,81,0.2109491222850342,Female,79.0,71-85,Gerona,Queixàs (Cabanelles) (1706),Catalonia,2021,2021-10-23,3.1438452005386357,1.2442642450332642,1.3345988988876345,2.5366928577423096,1.8524404764175413,1.8651134967803955,2.9601142406463623,Bilingual Areas,Northern,Eastern,2
COSER-1706-01,E3,Interviewer,127,6,31,0,0.2913385826771653,,,,Gerona,Queixàs (Cabanelles) (1706),Catalonia,2021,2021-10-23,3.1438452005386357,1.2442642450332642,1.3345988988876345,2.5366928577423096,1.8524404764175413,1.8651134967803955,2.9601142406463623,Bilingual Areas,Northern,Eastern,3
COSER-1706-01,I3,Informant,4,0,2,0,0.5,,,,Gerona,Queixàs (Cabanelles) (1706),Catalonia,2021,2021-10-23,3.1438452005386357,1.2442642450332642,1.3345988988876345,2.5366928577423096,1.8524404764175413,1.8651134967803955,2.9601142406463623,Bilingual Areas,Northern,Eastern,3
COSER-1706-01,E1,Interviewer,496,15,52,8,0.1512096774193548,,,,Gerona,Queixàs (Cabanelles) (1706),Catalonia,2021,2021-10-23,3.1438452005386357,1.2442642450332642,1.3345988988876345,2.5366928577423096,1.8524404764175413,1.8651134967803955,2.9601142406463623,Bilingual Areas,Northern,Eastern,1
COSER-1706-01,I1,Informant,4640,472,695,215,0.2978448275862069,Male,79.0,71-85,Gerona,Queixàs (Cabanelles) (1706),Catalonia,2021,2021-10-23,3.1438452005386357,1.2442642450332642,1.3345988988876345,2.5366928577423096,1.8524404764175413,1.8651134967803955,2.9601142406463623,Bilingual Areas,Northern,Eastern,1
COSER-1921-02,E2,Interviewer,472,52,96,21,0.3580508474576271,,,,Guadalajara,Yebra (1921),Castile-La Mancha,1999,1999-05-15,6.739693880081177,1.3034766912460327,1.188541054725647,1.609752893447876,1.8190150260925293,2.210731744766236,2.008631944656372,Primigenial,Northern,Central-Northern,2
COSER-1921-02,I1,Informant,4365,715,826,195,0.397709049255441,Female,78.0,71-85,Guadalajara,Yebra (1921),Castile-La Mancha,1999,1999-05-15,6.739693880081177,1.3034766912460327,1.188541054725647,1.609752893447876,1.8190150260925293,2.210731744766236,2.008631944656372,Primigenial,Northern,Central-Northern,1
COSER-1921-02,I3,Informant,1160,144,277,48,0.4043103448275862,Male,,,Guadalajara,Yebra (1921),Castile-La Mancha,1999,1999-05-15,6.739693880081177,1.3034766912460327,1.188541054725647,1.609752893447876,1.8190150260925293,2.210731744766236,2.008631944656372,Primigenial,Northern,Central-Northern,3
COSER-1921-02,I2,Informant,12344,1526,1186,1168,0.3143227478937135,Male,77.0,71-85,Guadalajara,Yebra (1921),Castile-La Mancha,1999,1999-05-15,6.739693880081177,1.3034766912460327,1.188541054725647,1.609752893447876,1.8190150260925293,2.210731744766236,2.008631944656372,Primigenial,Northern,Central-Northern,2
COSER-1921-02,E1,Interviewer,813,138,223,58,0.5153751537515375,,,,Guadalajara,Yebra (1921),Castile-La Mancha,1999,1999-05-15,6.739693880081177,1.3034766912460327,1.188541054725647,1.609752893447876,1.8190150260925293,2.210731744766236,2.008631944656372,Primigenial,Northern,Central-Northern,1
COSER-2915-01,E2,Interviewer,108,8,48,2,0.5370370370370371,,,,Madrid,Valdilecha (2915),Madrid,1995,1995-12-02,5.035794973373413,1.2194865942001345,1.7216838598251345,1.700424313545227,2.1411221027374268,2.953566074371338,2.519449472427368,Primigenial,Northern,Central-Northern,2
COSER-2915-01,I1,Informant,11568,1235,830,251,0.200207468879668,Male,75.0,71-85,Madrid,Valdilecha (2915),Madrid,1995,1995-12-02,5.035794973373413,1.2194865942001345,1.7216838598251345,1.700424313545227,2.1411221027374268,2.953566074371338,2.519449472427368,Primigenial,Northern,Central-Northern,1
COSER-2915-01,I2,Informant,1068,82,199,10,0.2724719101123595,Female,,,Madrid,Valdilecha (2915),Madrid,1995,1995-12-02,5.035794973373413,1.2194865942001345,1.7216838598251345,1.700424313545227,2.1411221027374268,2.953566074371338,2.519449472427368,Primigenial,Northern,Central-Northern,2
COSER-2915-01,E1,Interviewer,1514,76,430,8,0.3394980184940555,,,,Madrid,Valdilecha (2915),Madrid,1995,1995-12-02,5.035794973373413,1.2194865942001345,1.7216838598251345,1.700424313545227,2.1411221027374268,2.953566074371338,2.519449472427368,Primigenial,Northern,Central-Northern,1
COSER-1615-04,E2,Interviewer,36,3,15,0,0.5,,,,Cuenca,Horcajo de Santiago (1615),Castile-La Mancha,2003,2003-05-10,-0.3769721090793609,1.3993319272994995,2.468966007232666,2.246474027633667,3.44015908241272,3.2931103706359863,3.646993398666382,Primigenial,Northern,Southern,2
COSER-1615-04,I1,Informant,5581,431,675,79,0.2123275398674072,Male,67.0,50-70,Cuenca,Horcajo de Santiago (1615),Castile-La Mancha,2003,2003-05-10,-0.3769721090793609,1.3993319272994995,2.468966007232666,2.246474027633667,3.44015908241272,3.2931103706359863,3.646993398666382,Primigenial,Northern,Southern,1
COSER-1615-04,E1,Interviewer,2231,124,358,28,0.2285970416853429,,,,Cuenca,Horcajo de Santiago (1615),Castile-La Mancha,2003,2003-05-10,-0.3769721090793609,1.3993319272994995,2.468966007232666,2.246474027633667,3.44015908241272,3.2931103706359863,3.646993398666382,Primigenial,Northern,Southern,1
COSER-3614-01,E2,Interviewer,822,163,162,30,0.4318734793187348,,,,Salamanca,Puebla de Yeltes (3614),Castile and Leon,1991,1991-07-01,7.254107594490051,1.2201930284500122,1.626319169998169,1.9488842487335205,1.907982587814331,3.555858373641968,2.458287000656128,Primigenial,Northern,Western,2
COSER-3614-01,I3,Informant,5499,785,826,381,0.3622476813966175,Female,59.0,50-70,Salamanca,Puebla de Yeltes (3614),Castile and Leon,1991,1991-07-01,7.254107594490051,1.2201930284500122,1.626319169998169,1.9488842487335205,1.907982587814331,3.555858373641968,2.458287000656128,Primigenial,Northern,Western,3
COSER-3614-01,I2,Informant,2465,439,579,235,0.5083164300202839,Female,30.0,Outlier,Salamanca,Puebla de Yeltes (3614),Castile and Leon,1991,1991-07-01,7.254107594490051,1.2201930284500122,1.626319169998169,1.9488842487335205,1.907982587814331,3.555858373641968,2.458287000656128,Primigenial,Northern,Western,2
